,avg_outgoing_incoming_ratio,bin_00_03,bin_03_06,bin_06_09,bin_09_12,bin_12_15,bin_15_18,bin_18_21,bin_21_00,consecutive_in_tx_score,consecutive_out_tx_score,first_outgoing_tx,first_tx,incoming_tx_freq_mean,incoming_tx_freq_median,incoming_tx_freq_std,incoming_tx_max_fee,incoming_tx_mean_fee,incoming_tx_value_mean,incoming_tx_value_median,incoming_tx_value_std,lifetime,num_close_peers,num_incoming_peers,num_outgoing_peers,obtain_spent_ratio,outgoing_tx_freq_mean,outgoing_tx_freq_median,outgoing_tx_freq_std,outgoing_tx_max_fee,outgoing_tx_mean_fee,outgoing_tx_value_mean,outgoing_tx_value_median,outgoing_tx_value_std,receive_percentage,total_received_amount,total_txes,tx_freq_mean,tx_freq_median,tx_freq_std,n_common_close,n_common_incoming,n_common_outgoing,n_from_a_to_b,n_from_b_to_a,n_common_fallback,label
1172,0.2590306245074923,0.128,0.021,0.218,0.052000000000000005,0.06199999999999999,0.311,0.073,0.012999999999999998,0.1137504297743862,0.1697849462365592,9150562.0,9150827.0,102.99577314814819,46.2012500000001,794.8923928392868,157.394579988,62.26118074338546,726.0074358519324,297.7681736858001,952.7735773391315,3564.3977777777777,0.0,10.0,35.0,0.9439945550024624,749351.2381461676,11414.5,1802105.9322398342,161.8727847000457,32.15530259416821,171.77992456588942,32.35522691359999,322.5883098084682,0.1697849462365592,35106.51273758912,347.0,143.33436726315264,1.694305555555502,399.0850544558353,0.0,3.0,1.0,0.0,0.0,4.0,0
1174,34.26778203162394,0.182,0.091,0.182,0.182,0.182,0.318,0.0,0.5,0.2757352941176471,0.3321078431372549,41011094.0,41089317.0,300.76622222222227,69.57555555555552,478.6285869618709,1.2071866199999999,0.870385805,1.5416283547750003,0.813996915515,1.0282569451219998,4322.341944444444,1.0,4.0,3.0,62.821118101410704,2068443.7,3884364.0,3827250.778907989,7.2300221,3.0680030822122735,43.056134184133334,0.022658,142.82214996026678,0.1029411764705882,1.9430732889500009,9.0,178.31329117063484,4.922222222222225,489.95081800926005,0.0,0.0,0.0,0.0,0.0,0.0,0
1179,0.6482546093778717,0.111,0.027999999999999997,0.05499999999999999,0.25,0.027999999999999997,0.139,0.139,0.027999999999999997,0.33333333333333337,0.16666666666666669,12565180.0,12565800.0,693.6948402777778,689.0862500000001,456.09962488688126,163.2734554172915,106.2316330194921,220.4150616583509,210.71766862434262,3.5743613182833265,3377.4975,1.0,1.0,0.0,0.3307431857588834,1071027.5,76683.5,1699901.7499952111,31.551537017621495,9.712321797912786,286.541322850699,307.75498120192555,16.305342554131926,0.16666666666666669,2324.6754051370585,0.0,198.67632352941177,3.157500000000198,394.88981126128664,0.0,0.0,0.0,0.0,0.0,0.0,0
1180,0.8829786575824522,0.037,0.0,0.093,0.296,0.796,0.093,0.093,0.185,0.26622484045164463,0.22817869415807562,1862515.0,1863579.0,213.565,1.6130555555551211,683.2599247587648,46.926353999999996,4.356142137075681,44816.74691034895,21495.794933999998,63918.5378028462,13884.055555555555,0.0,8.0,5.0,1.1088569188244748,523104.679245283,276871.0,2525702.6726669567,53.46939959592,9.69762404542852,39572.72113554398,248.73168547200004,78285.8380483708,0.05670103092783513,1927142.874851005,93.0,106.20656828703704,20.752361111111384,400.1606131399451,0.0,0.0,1.0,0.0,0.0,1.0,0
1181,0.2546031690781324,0.143,0.286,0.286,0.01100000000000001,0.231,0.077,0.31900000000000006,0.077,0.1583333333333334,0.0222222222222222,76595790.0,76595657.0,151.99874999999992,404.59666666666647,54.161566182266085,134.54912045328,90.4338872661526,3394.4092072136,331.4119182592003,4798.787220904684,5464.449444444444,0.0,0.0,1.0,0.5476845168936637,3704562.8333333335,1333209.5,5512774.710482223,129.158900832116,76.27007801712273,289.1948535870498,386.816,101.01751224183135,0.0222222222222222,19338.86070258,8.0,681.3888634713145,196.38888888888826,1262.0750872616493,0.0,0.0,0.0,0.0,0.0,0.0,0
1183,0.552499983223674,0.176,0.069,0.076,0.15400000000000003,0.04700000000000001,0.008,0.339,0.21100000000000002,0.22901395661865662,0.255514705882353,15079536.0,15079355.0,834.4084166666667,693.2676388888889,671.2553967367542,0.7138211999999999,0.6215228789589352,645.0597400429197,132.09406318675,1176.0200909160683,9239.535555555556,0.0,3.0,0.0,0.08637324142971003,175079.3384615385,70207.0,1367715.8008035037,5.35840790394,3.9000713162810534,389.020059075374,62.5613465528088,956.157694668781,0.3382352941176471,3881.4749735375176,120.0,55.579506172839515,23.10111111111098,377.7582359437507,0.0,0.0,0.0,0.0,0.0,0.0,0
1184,0.4692079639684723,0.179,0.043,0.236,0.079,0.11399999999999999,0.182,0.207,0.024999999999999994,0.39405397390272845,0.2934460260972718,59962787.0,59966577.0,422.62814947089953,105.36263888888877,491.8829709932954,365.6545380556801,13.869798226729845,14006.905093621968,10195.935,11490.196493819854,1293.9861111111109,0.0,12.0,5.0,0.04192868172034259,2493040.988694759,174321.0,4302414.815805284,31.349377754272815,5.705920546578312,14061.949468605959,10816.474228750702,11370.961091643034,0.1648873072360617,2028086.4772470756,269.0,444.5561286075036,23.709027777777795,1015.6972984464475,0.0,0.0,0.0,0.0,0.0,0.0,0
1185,1.0872283343941398,0.056,0.194,0.222,0.194,0.05499999999999999,0.056,0.0,0.667,0.2830026455026456,0.037500000000000006,47222505.0,47222903.0,3593.497037037037,4506.905555555556,2384.095149325271,0.46643340000000044,0.7254506225000004,7152.9318894524,7486.938328904801,769.956608821121,10143.059166666664,1.0,1.0,20.0,0.9092355095472567,82252.04285714286,1030152.5,588526.6991635789,10.8719295156,0.46362409145600736,8981.809269097783,11826.466831480002,7736.931125896114,0.30000000000000004,13355.327557809598,35.0,111.28599893162388,29.148333333333063,190.71796825241307,0.0,0.0,0.0,0.0,0.0,0.0,0
1189,0.2520352429403658,0.013999999999999999,0.29400000000000004,0.13299999999999998,0.0,0.077,0.091,0.013999999999999999,0.11900000000000002,0.1254385964912281,0.10526315789473689,43499821.0,43359936.0,1672.6406904761902,507.70777777777823,2558.5962635934284,2.0143934719999983,2.94171152725,48877.15733470895,56742.6700370645,27028.70123014426,11942.029166666667,0.0,3.0,5.0,0.018751094951220626,4398588.55,2409744.0,5662667.915829686,18.781554498852003,13.733679208916827,22504.20063276029,0.0,30746.98554427638,0.10526315789473678,292872.2390110049,0.0,663.4460648148149,45.75541666666663,1315.3682082921057,0.0,0.0,0.0,0.0,0.0,0.0,0
1191,0.7260775261903339,0.126,0.455,0.17400000000000004,0.0,0.0,0.0,0.077,0.077,0.3560714285714286,0.1925,250823.0,363371.0,220.81882478632483,232.66083333333304,392.61566242984276,66.22063305011254,13.60424109966181,258.6493104442832,174.72605673909527,13.58351167435437,2280.118611111111,0.0,2.0,3.0,0.685449845720324,815609.7,1034564.0,155162.17785338662,9.533966675898068,4.548130692886282,278.93793010894666,332.42600000000004,88.45759941318917,0.2525,3627.1025719860477,9.0,71.59321990740742,132.02819444444435,59.338011448033015,0.0,0.0,0.0,0.0,0.0,0.0,0
1193,2.599270269408308,0.143,0.207,0.41300000000000003,0.071,0.222,0.071,0.0,0.143,0.06021341463414631,0.1152947154471545,12435046.0,12159823.0,35.46705840455846,25.42027777777784,64.48020447711417,35.054215854843804,1.8636293195488873,382.22344655678285,186.89035539387126,70.32091727652146,1723.1955555555555,0.0,0.0,4.0,3.0313493125770594,76410.40384615376,77277.0,679812.7667910163,10.143650999999998,2.449173186401705,181.18638762339245,285.7007888475731,212.923954886868,0.09603658536585369,5360.47027979496,25.0,85.1031666666667,97.98694444444439,346.5331220294204,0.0,0.0,0.0,0.0,0.0,0.0,0
1196,0.5541076514444523,0.111,0.0,0.2,0.6,0.5,0.08900000000000001,0.167,0.111,0.3924036281179139,0.3154761904761905,15616767.0,15683265.0,1612.4827777777778,1701.0458333333333,822.6262842477188,73.65823590471999,42.36977518310066,11130.65607617196,12226.292409239,6793.108948086342,3819.8997222222224,0.0,1.0,1.0,0.7757507120222333,23998.191176470602,641416.0,523846.9716243831,55.33271870515284,54.969245090454166,6346.874859571428,13680.441297,7134.136549573442,0.2738095238095239,56300.42236383179,9.0,136.98564520202024,32.15847222222246,143.78189803449402,0.0,1.0,0.0,0.0,0.0,1.0,0
1197,0.7258335614108297,0.385,0.059,0.366,0.294,0.111,0.111,0.0,0.111,0.3895833333333334,0.2875,20798122.0,20798122.0,37.434768518518524,24.821805555555613,81.28995052428758,157.62144016288,63.52841823576769,785.9080558348619,771.8348457908,253.09380275264766,603.6424999999999,0.0,2.0,1.0,0.9332145789567812,295595.9375,231576.5,150730.47600722685,118.62491784230036,43.24836118949783,614.7364766666667,591.4314400000001,436.2826277586148,0.2875,5745.4786575107,4.0,4.859749512670604,20.23361111111126,28.443364958401617,0.0,0.0,0.0,0.0,0.0,0.0,0
1198,0.548821976678628,0.274,0.15700000000000003,0.176,0.176,0.235,0.059,0.0,0.21500000000000002,0.2864433811802233,0.29473684210526324,50795089.0,50789300.0,294.0380555555555,294.0380555555555,0.0,12.953714399999999,11.1330855,7254.8202844241805,7254.8202844241805,10746.420308605557,1354.9663888888886,0.0,0.0,0.0,0.0008439948551154375,823525.125,933508.0,411813.28161536745,17.71063673394,12.662962911019749,5292.751099606021,0.0,9013.538428921252,0.29473684210526324,14509.64056884836,14.0,64.40768518518517,99.75861111111115,56.98696776126661,0.0,0.0,0.0,0.0,0.0,0.0,0
1199,0.07376144764301551,0.0,0.5,0.09999999999999998,0.1,0.1,0.2,0.2,0.2,0.06803327391562682,0.1424242424242424,16646879.0,16647115.0,736.103888888889,857.8980555555556,388.0977885371156,11.772869742124815,5.343605828515027,105.63298598360348,111.7038762063618,118.13714228608634,21.9722222222224,1.0,0.0,12.0,2.039814244476661,317899.62573099416,307930.0,232286.68526407937,82.7247486244847,6.082157233428729,26.818711405462025,28.884690000000003,19.071092610542195,0.24242424242424243,136.7285299180174,7.0,36.531362433862455,0.028888888888911404,70.65033538260792,0.0,0.0,0.0,0.0,0.0,0.0,0
1204,0.15848029911019945,0.0,0.0,0.0,0.25,0.0,0.0,0.417,0.667,0.14444444444444443,0.28888888888888886,69128426.0,69128917.0,1697.4177777777775,1843.24125,1397.314497334494,11.260854767729047,9.993978391748456,1227.9012462844753,1519.1320357061502,1199.3302946605502,6529.638888888889,0.0,1.0,0.0,0.037918540416358004,7676765.166666667,10505278.5,3832024.980381791,191.070080596073,91.44272534519769,732.0300059826602,66.39070408955001,1170.1211355101864,0.0444444444444444,1765.2449137256003,4.0,783.1553125,22.49930555555521,1212.9655922234688,0.0,0.0,0.0,0.0,0.0,0.0,0
1206,0.28380899258933834,0.083,0.417,0.167,1.0,0.0,0.0,0.167,0.167,0.01851851851851849,0.25,5401638.0,5402150.0,1241.6849444444442,2201.034722222222,1435.978309476898,7.905533659539175,4.595069443876057,154.47272558700007,116.20809233775005,110.26659364152229,3897.8688888888887,1.0,4.0,5.0,0.8574761413590266,2092350.5454545454,4436.0,4258088.778711927,93.56835946946497,29.506306239149605,116.20677851371968,76.09685887806815,133.21127437997464,0.16666666666666669,1315.7014167720006,14.0,461.19123093681907,1.2322222222222226,265.3695495256792,0.0,0.0,0.0,0.0,0.0,0.0,0
1210,0.8478257590242304,0.0,0.23299999999999998,0.368,0.421,0.105,0.23299999999999998,0.286,0.143,0.42097165991902835,0.4548717948717949,59022176.0,59027105.0,173.0607222222222,178.43611111111113,9.634653666978332,0.5760614700000002,0.1472481900000001,1048.8678333333337,1101.8523,123.53396790211858,5399.432222222223,1.0,1.0,6.0,0.9891300521949355,733210.2777777778,554364.0,2488015.540173209,9.83311672863,5.699915036405189,890.2151676283429,1061.877245,391.7557154569326,0.22153846153846152,6293.207,12.0,188.89131944444455,2.3187499999999894,585.8405394288685,0.0,0.0,0.0,0.0,0.0,0.0,0
1212,0.8569896417526425,0.0,0.333,0.0,0.0,0.833,0.167,0.167,0.167,0.125,0.125,29947980.0,29757180.0,49.94577777777778,58.112222222222215,6.031678868920903,16.594474228513505,8.376619067701927,161.60910579735298,164.47202690523252,67.30580693091687,56.55138888888891,0.0,2.0,1.0,0.8569896417526425,125919.4,131938.0,72028.54900517124,60.95416087295,30.649541869373333,138.99488029895235,121.9739629579006,89.57455531095108,0.0,971.396373284118,6.0,14.845146464646465,5.871944444444466,23.260493636020648,0.0,0.0,0.0,0.0,0.0,0.0,0
1213,0.6807882655169079,0.324,0.306,0.05600000000000001,0.054,0.0,0.11499999999999999,0.007000000000000006,0.106,0.282967032967033,0.24928774928774938,87500914.0,87503438.0,91.67729300213676,86.00152777777768,57.49557064084894,273.4959691479203,50.72642819914878,50.78076549494301,18.697422000000003,115.71885244299914,516.2874999999999,3.0,8.0,18.0,2.2823748816051097,631919.0606060607,471083.5,317975.94169398764,302.9899931140446,71.7999954473167,164.08078076291673,112.4894586068,334.68802918424007,0.14672364672364668,1518.7373141069477,28.0,64.21816163522014,11.313055555555536,77.89763161782265,0.0,0.0,0.0,0.0,0.0,0.0,0
1214,0.11805661150499547,0.034,0.0069999999999999785,0.07600000000000001,0.138,0.0,0.062,0.366,0.172,0.022067363530778095,0.029616724738675992,20001692.0,20001692.0,166.93709595959598,130.72611111111112,155.91833857927733,68.20811001378118,29.800613440287844,218.61390454761374,237.62017614018174,305.91159939856783,47.55361111111097,1.0,6.0,1.0,0.32541151078636277,1621440.6071428573,964075.0,1835036.1405074254,36.93690789797635,7.228531585830868,108.99368651100012,0.0,229.09777955263172,0.006968641114982577,117.41495539746973,34.0,297.71531250000004,9.707916666666733,465.9787426242865,0.0,0.0,0.0,0.0,0.0,0.0,0
1215,0.10686115925157896,0.0,0.013999999999999999,0.095,0.087,0.182,0.263,0.063,0.136,0.17784780578898218,0.10947712418300651,71372074.0,70677496.0,244.671047979798,90.86222222222239,427.32463131097313,23.655626441280003,5.955535864672667,1437.8571716498195,227.23382437499998,2114.260896548979,10807.834166666666,0.0,3.0,5.0,0.13405688209116073,1695068.464285714,670413.0,2123145.382374421,15.482938032100002,7.363804634171385,781.5779517119571,0.0,1733.027358775812,0.07516339869281041,17849.158681874418,16.0,279.68783273915625,4.608888888888885,535.1017573135568,0.0,0.0,1.0,0.0,0.0,1.0,0
1216,0.3554331496067899,0.0,0.059,0.0,0.167,0.10800000000000001,0.123,0.279,0.059,0.1416170516789712,0.10061919504643961,6720317.0,6720256.0,107.79812500000003,199.39958333333345,316.3194311949244,0.1291308960000001,0.0736198804630344,2.2354119840435116,1.765242,1.709518941047817,3713.7858333333334,0.0,4.0,8.0,0.8530395590562958,1267471.0511363635,1200097.5,1457875.3150880383,0.4589988665,0.12173572672843691,0.83300023241,0.059239125,1.2470622797865336,0.1888544891640867,11.501683920217557,2.0,235.645630787037,49.27194444444436,370.7048170688939,0.0,0.0,0.0,0.0,0.0,0.0,0
1217,0.6880595868093939,0.214,0.0,0.032999999999999995,0.01100000000000001,0.04400000000000001,0.429,0.16499999999999998,0.071,0.388655462184874,0.3235294117647059,9897384.0,9897322.0,214.40210555555558,247.77819444444447,143.34211426531945,293.27707080000005,155.3444681727385,322.6808428165831,65.91181226905755,388.0071364885832,163.41472222222228,0.0,1.0,3.0,0.3863288593889973,66795.94153846156,59054.0,182508.4931432077,306.89687965466953,94.35851626326313,103.31351128125473,40.85592367648081,59.828135669695484,0.3235294117647059,5646.019101956946,35.0,25.94228519880174,11.366527777777833,57.63325998544723,0.0,0.0,0.0,0.0,0.0,0.0,0
1218,0.1348314888206813,0.0,0.2,0.2,0.15000000000000002,0.4,0.25,0.0,0.1,0.24957264957264963,0.1581196581196582,46537671.0,46502841.0,640.0398611111111,720.7751388888889,541.1107594411897,207.52042459254898,136.61711214658047,154.14697324505033,164.1780758784651,488.799990355079,3482.4308333333333,0.0,0.0,1.0,1.0879502460993744,1069593.6666666667,832216.0,1189230.0740912487,5.290688460000001,7.3654182525,69.649645457392,124.73800339000002,275.6047147659086,0.21367521367521372,289.49387097353474,4.0,272.7552430555556,46.61097222222218,350.66417781743155,0.0,0.0,0.0,0.0,0.0,0.0,0
1219,0.40574265100467133,0.0,0.0,0.75,0.096,0.0,0.385,0.231,0.231,0.20622895622895618,0.05050505050505058,33832835.0,33832835.0,2002.7782638888893,1788.0337500000005,1018.8753422101114,112.6788067386155,86.02590655579176,4330.48580232018,2417.774225154462,423.9133065968648,8761.769166666667,1.0,1.0,0.0,0.4878957529576825,2501491.75,161992.0,3960248.8490004186,64.46888100211737,8.050281763813125,2929.416976072374,5058.783987482901,717.9336716371382,0.0858585858585858,17222.00502001692,7.0,508.3001862745098,20.74305555555562,974.3039017100982,0.0,0.0,0.0,0.0,0.0,0.0,0
1221,0.0,0.154,0.013000000000000012,0.5900000000000001,0.09000000000000001,0.308,0.154,0.0,0.077,0.1213235294117647,0.014705882352941207,26210907.0,26210881.0,601.4007407407411,849.6308333333336,513.0760744811196,0.2689428825,0.061790262,0.23417715793520005,0.32846959467040004,0.101033296207662,1815.9636111111108,0.0,1.0,1.0,0.0,204746.59999999998,87420.0,542200.4123714648,0.35705044581,0.0373107567464194,0.0,0.0,0.0,0.014705882352941207,0.14110136825920017,9.0,7.885734126984147,148.34527777777777,115.7450675398432,0.0,0.0,0.0,0.0,0.0,0.0,0
1222,0.40807774830677923,0.318,0.12699999999999995,0.444,0.0,0.0,0.0,0.0,0.0,0.007088122605363914,0.0980432402846196,15561604.0,15564721.0,445.0899666666667,458.10847222222225,323.0132723353471,4.134614412300209,4.725209769711548,429.47654258722855,1700.4955246824002,548.7481577784665,1991.1455555555556,0.0,1.0,1.0,0.6201786221326924,1183393.9166666667,1348179.0,10386.709854390356,173.53496450483104,91.75930477851935,623.4294510497357,1455.5564366801486,255.31558222522239,0.1293103448275862,9710.5728062562,46.0,44.26094630515684,23.96805555555541,70.76586265607892,0.0,0.0,0.0,0.0,0.0,0.0,0
1223,0.11253763069494427,0.133,0.178,0.133,0.044,0.067,0.094,0.11699999999999999,0.344,0.17847222222222228,0.12500000000000003,65025389.0,65051211.0,245.3150166666667,245.49569444444444,12.820986016665692,5.9416417400000014,4.124956913627452,989481.1803557319,989484.8342878565,1397512.3704894881,1465.1472222222224,0.0,0.0,37.0,0.5945672416768217,4356213.8560606055,709968.5,5638969.494752955,6.8744442900000005,3.175171885666667,824435.9625096178,660047.5821168926,988354.4355733529,0.13541666666666669,1977649.163068869,90.0,733.1622339181287,221.61361111111088,1231.581498547645,0.0,0.0,0.0,0.0,0.0,0.0,0
1225,4.117620876378317,0.0,0.778,0.056,0.167,0.056,0.5,0.0,0.0,0.004010989010989001,0.0986263736263737,546590.0,34815417.0,442.68488888888885,441.5147222222223,10.668363139109072,0.180264,0.048995146675058304,98.8419077176,6.259869513,1.906107721297059,11195.555833333334,1.0,18.0,12.0,53.90084628962288,9957578.705882354,10138023.0,391284.20448340056,0.0836235,0.0816272256824361,418.6304058745727,5442.909619150001,2625.1725332615506,0.02857142857142861,197.6838154352,8.0,395.9395857699805,130.80611111111094,1074.9848416491889,0.0,0.0,0.0,0.0,0.0,0.0,0
1227,0.1692646318373859,0.095,0.05700000000000002,0.10999999999999999,0.157,0.10500000000000001,0.143,0.095,0.095,0.1319013112491373,0.1987577639751553,10184679.0,10183090.0,4831.156018518518,5078.501666666666,505.894098913041,93.12238526328474,63.51185217550238,169273.59447368924,169277.52946889578,153077.14019700242,3980.120833333333,0.0,1.0,0.0,1.0914106083622324,378374.7666666666,510775.0,575858.3569339273,22.512892627959992,2.7353598893279525,32031.37149124438,20.31028750296063,92499.31282888335,0.1987577639751553,338360.932648858,9.0,132.52874417249416,126.38791666666657,209.04975065353545,0.0,0.0,0.0,0.0,0.0,0.0,0
1229,0.4579899350527793,0.233,0.0,0.0,0.233,0.1,0.1,0.03300000000000003,0.3,0.125,0.1630116959064328,57163628.0,59577899.0,460.4347291666667,135.2865277777779,534.47932476416,86.05967730643023,34.142345134315676,83.90738309252009,104.34551781124999,23.17632123568584,3861.3250000000003,0.0,1.0,4.0,0.35483824369081884,1104065.3333333333,685472.0,1373701.0756501292,140.59545877353563,73.50456052105847,127.47011952033199,163.41504260160002,55.337427433022626,0.026315789473684292,430.4425661110808,7.0,204.0231327160494,56.582361111111005,329.3976861733776,0.0,0.0,0.0,0.0,0.0,0.0,0
1231,0.4123280901265778,0.288,0.379,0.0,0.042,0.125,0.242,0.058,0.2,0.053832088390912,0.06454248366013071,1392512.0,1391803.0,19.202563587684068,0.20361111111109453,69.43402766686353,27.993907619999995,2.3710645155000023,337.0461384792659,41.906794017300015,843.5004855477926,1829.4952777777778,0.0,34.0,13.0,0.07957793337620167,53515.97478991596,2721.0,207630.35461047245,206.27363990901603,27.533881295171845,267.22255831224504,31.96761166008,722.903557685798,0.1895424836601307,37331.338942258335,195.0,8.627855432402846,0.1776388888887808,44.538511121624886,0.0,0.0,0.0,0.0,0.0,0.0,0
1232,0.3270871328673871,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.014906832298136701,0.0666612182630489,2511277.0,6678195.0,80.07979974160206,73.15611111111107,32.271611340992706,83.063718864,82.5980263675182,4833.876020188982,125.05513430773334,92.57512140396703,3382.5483333333327,0.0,0.0,2.0,0.14853109681144971,5715802.5,5769826.5,100984.71974140443,104.58325305099001,48.165555101994,49.51444966568002,3918.08581264496,532.4400460191662,0.2422360248447205,9667.752040377964,39.0,64.50846296296297,72.73416666666668,8.421096717642275,0.0,0.0,0.0,0.0,0.0,0.0,0
1233,0.5486966062567011,0.053,0.036,0.0040000000000000036,0.059,0.051000000000000004,0.0,0.022,0.0,0.0420468975468975,0.041975308641975295,2437513.0,1881481.0,57.914761904761924,58.49513888888889,37.41980578522569,3.4934817897175447,1.0514820587269385,119.61600678331271,38.93536017385,166.50896022900886,140.0980555555555,1.0,3.0,10.0,1.3031544398596653,9659.43686868687,10692.5,10338.167220700154,66.3984173028322,10.361893364985162,70.73839818394745,0.0,160.46495335997278,0.19629629629629627,984.8423942665016,23.0,5.316006017791734,1.9131944444444429,8.30485270146741,0.0,0.0,0.0,0.0,0.0,0.0,0
1235,0.026398203239825002,0.383,0.064,0.298,0.085,0.149,1.0,0.0,0.021,0.050227420402859,0.0627192982456141,71381698.0,71377111.0,1414.0975308641976,0.06722222222083979,3550.198328466542,5.627936671351732,5.021453388552086,122.92461806737316,130.93431726737316,135.1049222244258,13798.086944444445,0.0,7.0,4.0,0.8578251771878846,1079703.2173913044,105873.0,2478914.7568691536,14.135585438110626,8.956044441836688,27.309345758265337,46.80486414212311,12.840119519037671,0.22456140350877202,19.933749465253754,52.0,246.06534722222224,24.159027777777354,582.549801988672,0.0,0.0,1.0,0.0,0.0,1.0,0
1236,0.27251110243121535,0.0,0.19000000000000003,0.008000000000000007,0.056,0.0,0.262,0.357,0.158,0.1046583850931677,0.11594202898550732,16264829.0,16263665.0,563.8811574074074,372.62472222222226,537.9901891247728,47.67869599693027,15.241348516067164,3995.826621872571,783.39225,6168.703969115803,3565.260833333333,0.0,4.0,1.0,0.24698435030022936,940367.0226244344,276769.0,1193183.4251216908,34.098393327052506,12.739670182839916,1833.392414897989,0.0,4708.680155350408,0.11594202898550732,27972.019705108,2.0,180.9636452020202,53.52361111111124,289.88907039793486,0.0,0.0,0.0,0.0,0.0,0.0,0
1238,0.2879969037150711,0.20500000000000002,0.091,0.045,0.227,0.02300000000000002,0.11399999999999999,0.091,0.159,0.007612179487179488,0.07211538461538458,63857641.0,63857966.0,582.2720447530861,91.64083333333338,1338.399491940128,7.325561733867984,2.7444396819435397,867.3378709890001,32.74721100000001,2866.7674572244096,7983.017499999998,0.0,1.0,3.0,0.733204719036247,1000769.1904761904,790712.0,1463516.776746573,29.974272500000005,9.910849480852825,414.37444621098535,3.2141210082975,1980.8665936863904,0.07211538461538458,9030.83167989,19.0,145.4547304360812,52.91055555555514,316.8853811085103,0.0,0.0,0.0,0.0,0.0,0.0,0
1241,0.2921134736946087,0.018,0.109,0.04000000000000001,0.05800000000000001,0.278,0.164,0.291,0.20600000000000002,0.020334441980783408,0.1970066518847007,78108791.0,77724874.0,76.58520299145299,83.21972222222243,20.822088891883116,32.66664622631159,14.401412746108884,3241.6156397821997,660.6347578262989,47.15162379593836,1990.1858333333332,0.0,25.0,46.0,0.10491453344761859,1837957.1185185185,1899253.5,74749.10089622583,12.465883920000001,7.0915811049999995,605.0839703806204,2793.928863741916,441.80513738925947,0.147450110864745,16574.105213471375,49.0,95.12090609996571,126.09666666666676,23.015027076556102,0.0,0.0,0.0,0.0,0.0,0.0,0
1242,1.0010505782702754,0.09,0.10999999999999999,0.06,0.04,0.44,0.1,0.16,0.28,0.4977586516048055,0.4615384615384616,5609872.0,5608733.0,639.0589814814814,654.6099999999999,73.58169350700425,0.0699025,0.02267375625000001,2009.1170977062502,2018.1382043562498,1780.9320983243958,2232.5525,0.0,1.0,2.0,0.9629081926784286,579814.5986394559,629368.0,24198.6941248402,0.06531600000000004,0.1197885771761139,2069.2710055000007,2099.209296,1851.1131446522206,0.4615384615384616,8146.053565825001,44.0,37.60713741051976,11.870833333333394,30.720239083628016,0.0,0.0,0.0,0.0,0.0,0.0,0
1243,0.10856258240551242,0.167,0.4039999999999999,0.0,0.0,0.167,0.167,0.11899999999999997,0.02400000000000002,0.0357142857142857,0.0357142857142857,11845120.0,8393486.0,165.2537896825397,22.942916666666733,324.69668023950857,16.949484037710004,0.5961219277671077,13473.318315643146,2475.8734097756405,24098.832510443768,972.8969444444446,0.0,1.0,3.0,0.32569998443607184,5432.933333333334,27962.5,29938.22395705647,68.62479126501961,36.15345883276203,7212.941868139927,3786.8017499999996,9157.982611456411,0.07142857142857151,95243.97163022734,0.0,74.8382264957265,0.12138888888888388,233.8285101345056,0.0,0.0,1.0,0.0,0.0,1.0,0
1244,0.35514567396464414,0.25,0.063,0.5,0.062,0.062,0.188,0.0,0.0,0.281969696969697,0.2236363636363637,23406819.0,23353261.0,394.53131944444453,244.80138888888902,456.29296299504256,0.8626500000000004,0.7477878666666667,1370.3161751456282,1322.3630734821156,1190.6909216522263,12096.430833333332,2.0,1.0,4.0,0.40456973241817584,2908329.0857142857,758040.0,7694610.597345669,2.3744136000094507,1.7476136625005907,331.2643040400302,193.13632,399.0865208388616,0.08727272727272728,3800.556208790651,14.0,502.6837222222221,21.34999999999999,1729.448264909394,0.0,0.0,0.0,0.0,0.0,0.0,0
1245,0.1053985882346763,0.0,0.0,0.222,0.148,0.11100000000000002,0.259,0.14800000000000002,0.148,0.14237288135593218,0.05197740112994337,51266301.0,51292580.0,909.516406810036,911.1561111111112,131.97382110844802,37.34047669330248,34.02368972703286,184.98378124331816,1.7702170424699943,286.47786894971097,3451.338055555556,0.0,3.0,0.0,0.41841483325058637,3748491.923076923,3829319.5,298465.9071568341,8.82299355,5.838531136504101,112.40984215616464,150.54118058922148,270.7822519610505,0.057627118644067776,14613.105844190339,54.0,526.4290205938697,528.8775000000002,480.41389573476397,0.0,0.0,0.0,0.0,0.0,0.0,0
1246,0.24180095499156373,0.066,0.032,0.21099999999999997,0.235,0.03499999999999999,0.333,0.125,0.07599999999999998,0.1622150997150998,0.09188034188034178,4295485.0,4295997.0,1057.931859066859,350.75694444444434,1997.4607537454942,0.9385264889999996,0.2973722635520692,66.7696744334487,848.697245,301.19214605025525,10072.334166666667,0.0,3.0,9.0,0.08829482899571084,1406735.019021739,281803.5,5232860.343765022,0.6311960138458355,0.04876685211093329,142.1338431847717,301.33245,1601.7595184265285,0.10256410256410259,2922.587030230703,3.0,295.1944730576441,49.76347222222239,1157.5136566586168,0.0,0.0,0.0,0.0,0.0,0.0,0
